city,datetime,lead_day,confidence,confidence_label,skill_score,agreement_score,lead_score,dominant_model,explanation
Shillong,2026-09-27 16:00:00,2,80.9,High,79.29,84.24,80.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-27 17:00:00,2,82.3,High,79.29,88.77,80.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-27 18:00:00,2,81.6,High,79.29,86.6,80.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-27 19:00:00,2,81.1,High,79.29,84.73,80.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-27 20:00:00,2,79.9,High,79.29,80.74,80.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-27 21:00:00,2,79.0,High,79.29,77.88,80.0,GEM,"Low regional RMSE supports GEM dominance, while the 48-hour forecast horizon maintains stable predictability."
Shillong,2026-09-27 22:00:00,2,79.2,High,79.29,78.54,80.0,GEM,"Low regional RMSE supports GEM dominance, while the 48-hour forecast horizon maintains stable predictability."
Shillong,2026-09-27 23:00:00,2,79.0,High,79.29,77.82,80.0,GEM,"Low regional RMSE supports GEM dominance, while the 48-hour forecast horizon maintains stable predictability."
Shillong,2026-09-28 00:00:00,3,76.0,High,81.04,78.24,60.0,GEM,"Low regional RMSE supports GEM dominance, while the extended Day 3 lead time maintains stable predictability."
Shillong,2026-09-28 01:00:00,3,76.9,High,81.04,81.32,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 02:00:00,3,77.4,High,81.04,83.09,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 03:00:00,3,77.4,High,81.04,83.09,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 04:00:00,3,77.5,High,81.04,83.38,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 05:00:00,3,78.4,High,81.04,86.19,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 06:00:00,3,79.1,High,81.04,88.56,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 07:00:00,3,79.2,High,81.04,89.09,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 08:00:00,3,79.0,High,81.04,88.21,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 09:00:00,3,79.1,High,81.04,88.62,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 10:00:00,3,78.2,High,81.04,85.54,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 11:00:00,3,78.2,High,81.04,85.6,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 12:00:00,3,77.4,High,81.04,82.87,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 13:00:00,3,76.4,High,81.04,79.55,60.0,GEM,"Low regional RMSE supports GEM dominance, while the extended Day 3 lead time maintains stable predictability."
Shillong,2026-09-28 14:00:00,3,74.7,High,81.04,73.78,60.0,GEM,"Low regional RMSE supports GEM dominance, while the extended Day 3 lead time maintains stable predictability."
Shillong,2026-09-28 15:00:00,3,74.6,High,81.04,73.44,60.0,GEM,"Low regional RMSE supports GEM dominance, while the extended Day 3 lead time maintains stable predictability."
Shillong,2026-09-28 16:00:00,3,77.5,High,81.04,83.2,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 17:00:00,3,78.4,High,81.04,86.39,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 18:00:00,3,80.2,High,81.04,92.39,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 19:00:00,3,80.7,High,81.04,93.83,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 20:00:00,3,77.4,High,81.04,82.89,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 21:00:00,3,78.9,High,81.04,87.95,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 22:00:00,3,80.4,High,81.04,92.9,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shillong,2026-09-28 23:00:00,3,79.1,High,81.04,88.62,60.0,GEM,"GEM and ensemble members agree closely, while RMSE remains low for this region."
Shimla,2026-09-26 00:00:00,1,87.7,High,89.07,77.11,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 01:00:00,1,87.2,High,89.07,75.49,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 02:00:00,1,86.6,High,89.07,73.55,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 03:00:00,1,86.3,High,89.07,72.44,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 04:00:00,1,86.2,High,89.07,72.34,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 05:00:00,1,87.0,High,89.07,74.89,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 06:00:00,1,88.7,High,89.07,80.47,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Shimla,2026-09-26 07:00:00,1,90.5,Very High,89.07,86.63,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Shimla,2026-09-26 08:00:00,1,89.9,Very High,89.07,84.64,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Shimla,2026-09-26 09:00:00,1,91.7,Very High,89.07,90.42,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Shimla,2026-09-26 10:00:00,1,88.9,High,89.07,81.35,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Shimla,2026-09-26 11:00:00,1,88.0,High,89.07,78.24,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 12:00:00,1,87.3,High,89.07,75.91,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 13:00:00,1,86.9,High,89.07,74.66,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 14:00:00,1,84.5,High,89.07,66.71,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 15:00:00,1,86.3,High,89.07,72.57,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 16:00:00,1,88.3,High,89.07,79.26,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 17:00:00,1,86.4,High,89.07,72.82,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 18:00:00,1,84.9,High,89.07,67.87,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 19:00:00,1,85.5,High,89.07,69.72,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 20:00:00,1,85.7,High,89.07,70.49,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 21:00:00,1,86.2,High,89.07,72.38,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 22:00:00,1,85.8,High,89.07,71.03,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-26 23:00:00,1,86.5,High,89.07,73.22,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Shimla,2026-09-27 00:00:00,2,84.1,High,88.77,78.97,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 01:00:00,2,83.7,High,88.77,77.65,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 02:00:00,2,83.5,High,88.77,77.18,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 03:00:00,2,81.8,High,88.77,71.47,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 04:00:00,2,78.8,High,88.77,61.42,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 05:00:00,2,79.8,High,88.77,64.59,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 06:00:00,2,82.4,High,88.77,73.42,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 07:00:00,2,83.5,High,88.77,77.07,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 08:00:00,2,84.1,High,88.77,79.1,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 09:00:00,2,82.8,High,88.77,74.61,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 10:00:00,2,85.0,High,88.77,81.9,80.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Shimla,2026-09-27 11:00:00,2,82.1,High,88.77,72.22,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 12:00:00,2,81.3,High,88.77,69.66,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 13:00:00,2,81.4,High,88.77,70.0,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 14:00:00,2,81.8,High,88.77,71.36,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 15:00:00,2,79.6,High,88.77,63.9,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 16:00:00,2,79.6,High,88.77,64.17,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 17:00:00,2,82.3,High,88.77,73.09,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 18:00:00,2,83.3,High,88.77,76.49,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 19:00:00,2,84.3,High,88.77,79.87,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 20:00:00,2,82.8,High,88.77,74.71,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 21:00:00,2,82.9,High,88.77,75.11,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 22:00:00,2,82.8,High,88.77,74.83,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-27 23:00:00,2,81.7,High,88.77,71.17,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Shimla,2026-09-28 00:00:00,3,77.0,High,87.35,71.02,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 01:00:00,3,76.4,High,87.35,69.01,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 02:00:00,3,73.6,Medium,87.35,59.86,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Shimla,2026-09-28 03:00:00,3,73.0,Medium,87.35,57.78,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Shimla,2026-09-28 04:00:00,3,70.3,Medium,87.35,48.67,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Shimla,2026-09-28 05:00:00,3,70.6,Medium,87.35,49.6,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Shimla,2026-09-28 06:00:00,3,71.7,Medium,87.35,53.53,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Shimla,2026-09-28 07:00:00,3,72.9,Medium,87.35,57.51,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Shimla,2026-09-28 08:00:00,3,76.7,High,87.35,70.16,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 09:00:00,3,79.4,High,87.35,79.02,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 10:00:00,3,77.0,High,87.35,71.11,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 11:00:00,3,74.8,High,87.35,63.87,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 12:00:00,3,74.6,High,87.35,63.0,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 13:00:00,3,76.9,High,87.35,70.75,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 14:00:00,3,79.0,High,87.35,77.8,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 15:00:00,3,79.1,High,87.35,78.13,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 16:00:00,3,78.5,High,87.35,75.95,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 17:00:00,3,79.8,High,87.35,80.36,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Shimla,2026-09-28 18:00:00,3,78.3,High,87.35,75.42,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 19:00:00,3,77.8,High,87.35,73.85,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 20:00:00,3,78.2,High,87.35,74.92,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 21:00:00,3,78.6,High,87.35,76.5,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 22:00:00,3,78.3,High,87.35,75.48,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Shimla,2026-09-28 23:00:00,3,79.2,High,87.35,78.48,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-26 00:00:00,1,89.2,High,90.35,79.94,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 01:00:00,1,89.8,Very High,90.35,82.15,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 02:00:00,1,89.3,High,90.35,80.58,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-26 03:00:00,1,89.4,High,90.35,80.8,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-26 04:00:00,1,89.3,High,90.35,80.3,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-26 05:00:00,1,87.6,High,90.35,74.67,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 06:00:00,1,88.8,High,90.35,78.86,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 07:00:00,1,88.0,High,90.35,76.0,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 08:00:00,1,91.0,Very High,90.35,86.15,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 09:00:00,1,91.8,Very High,90.35,88.75,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 10:00:00,1,91.2,Very High,90.35,86.74,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 11:00:00,1,89.5,Very High,90.35,81.0,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 12:00:00,1,86.4,High,90.35,70.84,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 13:00:00,1,85.5,High,90.35,67.65,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 14:00:00,1,84.9,High,90.35,65.72,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 15:00:00,1,83.8,High,90.35,62.24,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 16:00:00,1,83.9,High,90.35,62.28,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 17:00:00,1,84.0,High,90.35,62.86,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 18:00:00,1,86.7,High,90.35,71.7,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Srinagar,2026-09-26 19:00:00,1,89.2,High,90.35,80.23,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-26 20:00:00,1,92.1,Very High,90.35,89.74,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 21:00:00,1,93.5,Very High,90.35,94.43,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 22:00:00,1,91.8,Very High,90.35,88.9,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-26 23:00:00,1,90.6,Very High,90.35,84.77,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Srinagar,2026-09-27 00:00:00,2,85.9,High,89.3,84.08,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 01:00:00,2,87.0,High,89.3,87.72,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 02:00:00,2,87.6,High,89.3,89.98,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 03:00:00,2,87.8,High,89.3,90.42,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 04:00:00,2,87.6,High,89.3,89.68,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 05:00:00,2,87.3,High,89.3,88.95,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 06:00:00,2,84.5,High,89.3,79.41,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 07:00:00,2,83.9,High,89.3,77.34,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 08:00:00,2,85.3,High,89.3,82.15,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 09:00:00,2,86.8,High,89.3,87.28,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 10:00:00,2,84.9,High,89.3,80.9,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 11:00:00,2,82.5,High,89.3,72.75,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 12:00:00,2,81.4,High,89.3,69.27,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 13:00:00,2,80.9,High,89.3,67.51,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 14:00:00,2,80.7,High,89.3,66.75,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 15:00:00,2,80.4,High,89.3,65.89,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 16:00:00,2,80.5,High,89.3,66.12,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 17:00:00,2,82.4,High,89.3,72.45,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 18:00:00,2,83.8,High,89.3,77.27,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Srinagar,2026-09-27 19:00:00,2,85.9,High,89.3,84.18,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 20:00:00,2,86.1,High,89.3,84.92,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 21:00:00,2,87.5,High,89.3,89.59,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-27 22:00:00,2,89.7,Very High,89.3,96.78,80.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a 48-hour forecast horizon."
Srinagar,2026-09-27 23:00:00,2,88.8,High,89.3,93.95,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 00:00:00,3,82.8,High,86.51,91.93,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 01:00:00,3,83.6,High,86.51,94.34,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 02:00:00,3,83.7,High,86.51,94.92,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 03:00:00,3,83.3,High,86.51,93.38,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 04:00:00,3,83.3,High,86.51,93.44,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 05:00:00,3,82.1,High,86.51,89.36,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 06:00:00,3,82.7,High,86.51,91.59,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 07:00:00,3,79.7,High,86.51,81.54,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 08:00:00,3,80.8,High,86.51,85.11,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 09:00:00,3,76.5,High,86.51,70.92,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 10:00:00,3,80.1,High,86.51,82.98,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 11:00:00,3,77.2,High,86.51,73.02,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 12:00:00,3,74.0,Medium,86.51,62.6,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Srinagar,2026-09-28 13:00:00,3,73.6,Medium,86.51,61.14,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Srinagar,2026-09-28 14:00:00,3,74.9,High,86.51,65.38,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 15:00:00,3,74.9,High,86.51,65.55,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 16:00:00,3,75.0,High,86.51,65.65,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 17:00:00,3,75.1,High,86.51,66.18,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 18:00:00,3,77.3,High,86.51,73.37,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 19:00:00,3,79.0,High,86.51,79.1,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 20:00:00,3,77.8,High,86.51,75.31,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 21:00:00,3,77.6,High,86.51,74.34,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Srinagar,2026-09-28 22:00:00,3,79.8,High,86.51,81.91,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Srinagar,2026-09-28 23:00:00,3,78.1,High,86.51,76.21,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Surat,2026-09-26 00:00:00,1,79.7,High,77.25,70.36,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Surat,2026-09-26 01:00:00,1,79.8,High,77.25,70.42,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
