city,datetime,split,temperature_ecmwf,temperature_gfs,temperature_icon,temperature_gem,rainfall_ecmwf,rainfall_gfs,rainfall_icon,rainfall_gem,wind_speed_ecmwf,wind_speed_gfs,wind_speed_icon,wind_speed_gem,actual_temperature,actual_rainfall,actual_wind,blend_temperature,blend_rainfall,blend_wind_speed
Ranchi,2026-07-18 18:00:00,train,24.9,27.0,26.3,23.8,1.1,2.2,1.9,5.2,3.4,8.0,3.6,4.3,25.6,0.6,3.6,25.436458836458836,2.1529934999999996,4.5520672
Ranchi,2026-07-18 19:00:00,train,24.4,26.9,25.9,23.4,1.1,0.8,1.1,6.1,4.0,7.9,3.8,6.5,25.1,0.1,5.9,25.056579656579654,1.7124470999999997,5.219769400000001
Ranchi,2026-07-18 20:00:00,train,24.1,26.8,25.4,23.2,1.1,0.3,2.1,3.3,4.7,6.5,5.6,8.3,24.0,0.9,7.5,24.765783765783766,1.4624775999999997,5.978446399999999
Ranchi,2026-07-18 21:00:00,train,24.1,26.6,24.9,23.0,0.3,0.2,1.3,1.6,5.8,6.2,7.7,7.2,24.0,1.2,0.7,24.56913276913277,0.7158966999999999,6.6189724
Ranchi,2026-07-18 22:00:00,train,24.3,26.1,24.7,23.0,0.3,1.4,0.0,0.4,7.6,3.6,7.2,5.4,23.7,0.3,2.7,24.500011300011302,0.5137760999999998,6.2697096000000005
Ranchi,2026-07-18 23:00:00,train,24.5,26.1,24.6,23.2,0.3,0.8,0.0,0.4,9.2,4.4,9.0,10.4,24.4,0.0,8.7,24.58909458909459,0.36177029999999993,8.4115656
Ranchi,2026-07-19 00:00:00,train,24.4,25.8,24.6,23.5,0.0,0.0,0.0,0.1,9.2,3.8,10.0,13.0,24.0,0.0,7.8,24.54964644964645,0.013768999999999998,9.0372932
Ranchi,2026-07-19 01:00:00,train,24.3,25.4,24.3,23.2,0.0,0.9,1.4,0.0,8.9,3.9,10.7,6.8,23.8,0.0,6.0,24.305971905971905,0.5951362999999998,7.9296648
Ranchi,2026-07-19 02:00:00,train,24.2,25.0,24.1,22.8,0.0,1.9,1.5,0.0,8.4,4.0,9.0,7.2,23.8,0.0,8.6,24.067623467623466,0.8747026999999998,7.4280064
Ranchi,2026-07-19 03:00:00,train,24.0,25.0,23.9,22.4,0.3,0.5,0.0,0.0,8.6,4.6,8.1,10.4,23.9,0.0,5.1,23.868709268709267,0.23069139999999994,8.0146532
Ranchi,2026-07-19 04:00:00,train,23.9,24.6,23.9,22.1,0.3,0.0,0.0,0.0,8.9,5.6,7.9,9.4,23.8,0.0,3.7,23.697324597324595,0.10401989999999998,8.0826206
Ranchi,2026-07-19 05:00:00,train,24.1,24.3,24.1,23.0,0.3,0.0,0.0,0.0,9.2,7.3,8.4,10.4,23.4,0.1,8.1,23.932151132151134,0.10401989999999998,8.8495574
Ranchi,2026-07-19 06:00:00,train,24.8,24.9,24.3,23.4,0.1,0.0,0.1,0.0,8.8,7.7,9.9,13.0,24.1,1.3,4.5,24.436043036043035,0.0608967,9.6572074
Ranchi,2026-07-19 07:00:00,train,25.9,26.1,24.8,24.6,0.1,0.0,0.0,0.0,8.2,7.9,11.2,11.9,25.5,0.1,6.4,25.42954722954723,0.0346733,9.5914434
Ranchi,2026-07-19 08:00:00,train,26.8,27.0,25.7,25.9,0.1,1.3,0.1,0.0,8.2,7.7,10.9,10.4,26.7,0.1,7.4,26.404629304629303,0.39024259999999994,9.1884046
Ranchi,2026-07-19 09:00:00,train,27.4,28.0,26.7,27.3,0.7,1.4,0.6,0.0,8.7,6.2,10.3,10.4,28.2,0.0,7.2,27.32843362843363,0.7547336999999997,8.916650200000001
Ranchi,2026-07-19 10:00:00,train,27.9,28.8,27.2,28.5,0.7,1.1,0.1,0.0,9.7,4.8,10.1,9.0,25.5,2.1,4.8,28.017767517767517,0.5476137999999999,8.6738246
Ranchi,2026-07-19 11:00:00,train,28.2,29.7,27.7,29.5,0.7,0.3,0.2,0.0,10.2,5.6,7.9,9.7,28.2,0.9,10.0,28.613234913234912,0.37116279999999996,8.606774
Ranchi,2026-07-19 12:00:00,train,28.4,30.1,28.0,29.5,0.4,0.9,0.4,0.8,10.4,7.1,8.1,9.0,28.9,0.0,10.6,28.83841733841734,0.5817474999999999,8.8963118
Ranchi,2026-07-19 13:00:00,train,28.4,30.0,27.9,27.5,0.4,0.8,0.5,2.5,10.7,6.9,6.8,5.0,29.5,0.1,8.3,28.41959691959692,0.8167095999999998,7.8731772
Ranchi,2026-07-19 14:00:00,train,28.3,30.3,27.5,25.9,0.4,0.9,1.2,3.7,10.1,4.8,6.6,9.0,29.7,0.0,8.9,28.04300294300294,1.1908356999999998,7.9538082
Ranchi,2026-07-19 15:00:00,train,27.8,29.5,27.0,24.7,2.8,2.2,2.0,4.1,8.0,6.0,7.5,9.0,25.7,3.7,2.7,27.35366905366905,2.6172039999999996,7.664886
Ranchi,2026-07-19 16:00:00,train,27.1,28.6,26.6,24.3,2.8,3.4,2.4,1.6,5.6,5.6,8.7,3.6,24.7,4.4,4.8,26.743643643643647,2.6818841999999994,5.9800363999999995
Ranchi,2026-07-19 17:00:00,train,26.5,27.8,26.6,26.3,2.8,2.8,1.4,0.7,5.0,5.3,6.7,7.2,25.6,1.4,4.1,26.737630037630037,2.1437233999999994,5.903343
Ranchi,2026-07-19 18:00:00,train,25.9,27.0,25.9,25.0,0.1,1.3,1.3,0.0,4.0,6.0,6.4,4.7,25.5,0.0,1.8,25.943512943512943,0.7049234,5.130976400000001
Ranchi,2026-07-19 19:00:00,train,25.4,26.6,25.4,24.7,0.1,0.3,0.5,0.0,2.7,7.3,6.8,6.8,25.1,0.0,2.8,25.500367400367402,0.24179319999999996,5.4299836
Ranchi,2026-07-19 20:00:00,train,25.0,26.4,25.1,24.3,0.1,0.8,0.2,0.0,3.0,7.6,6.9,8.6,24.8,0.0,3.8,25.163090863090865,0.28979449999999995,5.9692448
Ranchi,2026-07-19 21:00:00,train,24.7,26.4,24.8,23.7,0.3,0.0,0.0,0.0,5.4,7.7,7.8,11.2,24.5,0.0,3.5,24.864719564719564,0.10401989999999998,7.5728602
Ranchi,2026-07-19 22:00:00,train,24.5,26.2,24.6,23.4,0.3,0.4,0.0,0.0,9.0,7.6,8.2,9.4,24.3,0.0,3.3,24.645949045949045,0.20535709999999996,8.5966732
Ranchi,2026-07-19 23:00:00,train,24.3,25.9,24.6,23.1,0.3,0.0,0.9,0.0,10.5,9.1,8.2,7.6,24.1,1.1,13.2,24.456058356058353,0.34003049999999996,9.091654
Ranchi,2026-07-20 00:00:00,train,24.1,25.5,24.4,23.1,0.2,0.0,1.8,0.1,7.9,9.8,8.9,10.1,23.3,2.4,5.9,24.254972554972554,0.5551368,8.953961
Ranchi,2026-07-20 01:00:00,train,23.8,25.1,24.3,23.1,0.2,0.8,0.6,0.1,4.4,10.0,8.7,13.3,23.6,0.6,7.6,24.04016394016394,0.44313039999999987,8.3049456
Ranchi,2026-07-20 02:00:00,train,23.7,24.9,24.2,23.2,0.2,1.2,0.0,0.0,4.7,11.1,8.2,11.5,23.5,0.1,6.4,23.958391558391558,0.37335819999999986,8.165180399999999
Ranchi,2026-07-20 03:00:00,train,23.6,24.9,24.1,23.1,0.0,1.5,0.0,0.0,6.2,11.3,6.9,9.0,23.4,0.0,7.1,23.877704977704976,0.3800144999999999,7.9420358
Ranchi,2026-07-20 04:00:00,train,23.7,24.8,24.1,22.9,0.0,0.5,0.0,0.0,8.1,13.3,5.2,7.6,23.2,0.1,8.6,23.85866995866996,0.12667149999999996,8.339104
Ranchi,2026-07-20 05:00:00,train,23.9,24.1,24.3,24.3,0.0,0.2,0.0,0.0,9.7,14.5,6.4,9.0,23.7,0.0,8.9,24.11009541009541,0.05066859999999999,9.7211024
Ranchi,2026-07-20 06:00:00,train,24.3,24.4,24.5,23.9,0.1,0.0,0.0,0.0,10.9,15.9,7.1,11.9,24.1,0.0,10.3,24.292424592424595,0.0346733,11.1652428
Ranchi,2026-07-20 07:00:00,train,24.9,25.1,24.9,24.3,0.1,0.0,0.0,0.0,11.8,15.9,8.8,16.2,25.0,0.1,10.1,24.826003726003727,0.0346733,12.734925400000002
Ranchi,2026-07-20 08:00:00,train,25.6,26.1,25.7,24.4,0.1,0.0,0.0,0.0,11.4,16.1,9.4,13.7,26.1,0.1,11.2,25.495417495417495,0.0346733,12.298847799999999
Ranchi,2026-07-20 09:00:00,train,26.6,26.4,26.4,25.1,0.5,0.1,0.3,0.0,9.2,14.2,10.2,11.2,26.8,0.2,8.9,26.23162213162213,0.277371,10.841922
Ranchi,2026-07-20 10:00:00,train,27.7,26.8,27.1,25.7,0.5,0.2,0.2,0.0,5.8,13.8,8.7,10.8,27.2,0.2,7.9,27.006189106189105,0.27648189999999995,9.094143599999999
Ranchi,2026-07-20 11:00:00,train,28.2,27.3,27.3,25.9,0.5,0.0,0.1,0.0,3.9,12.9,6.4,11.5,27.8,2.0,4.0,27.377587677587677,0.1995899,7.797782400000001
Ranchi,2026-07-20 12:00:00,train,27.6,27.7,27.9,25.6,1.1,0.0,0.1,0.0,2.5,11.7,4.3,10.8,27.8,0.1,4.5,27.316192916192914,0.4076297,6.400174
Ranchi,2026-07-20 13:00:00,train,26.5,28.0,28.0,25.6,1.1,0.0,0.1,0.0,1.4,10.0,3.4,9.4,26.6,0.3,9.2,26.982215982215983,0.4076297,5.1705508
Ranchi,2026-07-20 14:00:00,train,25.6,27.8,27.8,26.1,1.1,0.0,1.2,0.0,2.4,8.9,2.9,8.3,26.3,1.4,6.2,26.648873548873553,0.6960871,4.9720526
Ranchi,2026-07-20 15:00:00,train,25.5,27.6,27.3,26.2,2.0,0.0,3.6,0.0,5.4,6.4,5.1,7.6,26.5,0.9,7.2,26.47071467071467,1.6375083999999998,5.9513496
Ranchi,2026-07-20 16:00:00,train,25.6,27.6,26.4,26.3,2.0,0.3,6.7,0.0,8.7,4.2,9.7,4.0,24.7,1.7,9.5,26.31043501043501,2.5264366999999996,7.1330742
Ranchi,2026-07-20 17:00:00,train,25.5,26.8,25.4,28.5,2.0,1.3,3.9,0.0,10.4,0.8,7.8,12.2,25.0,1.1,10.0,26.29009339009339,2.0455244999999995,8.164895999999999
Ranchi,2026-07-20 18:00:00,train,24.8,25.6,25.0,25.0,1.8,3.0,3.1,1.2,9.7,5.6,8.5,11.2,23.7,2.1,12.6,25.04024164024164,2.3623018,8.8640174
Ranchi,2026-07-20 19:00:00,train,23.9,25.1,24.8,24.0,1.8,2.5,1.8,1.6,9.0,10.8,9.2,4.3,23.2,2.3,12.2,24.36740116740117,1.9498020999999999,8.5087864
Ranchi,2026-07-20 20:00:00,train,23.2,24.5,24.6,23.8,1.8,1.1,1.5,1.3,8.9,13.7,9.4,6.1,22.9,1.0,7.8,23.9010503010503,1.4751447,9.4546052
Ranchi,2026-07-20 21:00:00,train,23.0,24.1,24.3,23.4,0.9,0.2,1.9,3.0,8.0,13.0,8.9,5.4,22.9,1.3,9.9,23.6007858007858,1.2740429,8.732191199999999
Ranchi,2026-07-20 22:00:00,train,23.1,23.9,24.1,22.8,0.9,0.1,1.8,11.9,6.8,13.7,9.7,7.2,22.8,0.9,6.6,23.43916203916204,2.4479261999999995,8.9867994
Ranchi,2026-07-20 23:00:00,train,23.1,23.7,24.0,22.3,0.9,0.2,1.6,15.8,6.5,13.7,8.2,7.6,22.9,0.8,8.3,23.282585982585985,2.9578046999999996,8.586036799999999
Ranchi,2026-07-21 00:00:00,train,23.1,23.6,23.9,22.2,1.3,0.2,1.3,11.7,7.2,13.2,7.9,6.8,22.9,1.6,8.8,23.22040542040542,2.4532986999999995,8.5082132
Ranchi,2026-07-21 01:00:00,train,23.1,23.5,23.8,22.0,1.3,0.1,0.3,12.9,8.0,12.4,7.5,11.5,22.9,1.6,9.3,23.13945433945434,2.3309583999999997,9.4391952
Ranchi,2026-07-21 02:00:00,train,23.1,23.4,23.8,21.7,1.3,0.2,0.0,5.8,8.8,11.7,8.6,10.8,23.0,1.4,10.4,23.063829363829363,1.3000234999999998,9.7214894
Ranchi,2026-07-21 03:00:00,train,23.2,23.3,23.7,21.7,0.8,0.1,0.0,0.8,9.3,11.8,8.3,13.3,23.0,0.9,10.3,23.05823875823876,0.4128726999999999,10.328087000000002
Ranchi,2026-07-21 04:00:00,train,23.3,23.3,23.7,21.7,0.8,0.1,0.0,0.5,9.3,10.8,7.9,11.2,23.2,0.7,10.7,23.096058196058195,0.37156569999999994,9.623271
Ranchi,2026-07-21 05:00:00,train,23.4,23.1,23.4,22.8,0.8,0.1,0.4,1.4,9.9,10.7,8.5,9.4,23.2,0.9,10.9,23.229436629436627,0.6003802999999999,9.6200468
Ranchi,2026-07-21 06:00:00,train,23.5,23.2,23.3,22.4,0.3,0.1,0.2,0.4,11.9,12.5,9.4,11.5,23.6,0.3,11.8,23.187390787390786,0.23687699999999995,11.3274752
Ranchi,2026-07-21 07:00:00,train,23.5,23.3,23.3,22.7,0.3,0.2,0.9,0.4,14.8,14.8,10.3,15.8,23.6,0.3,13.3,23.263015763015765,0.4457751,13.882146
Ranchi,2026-07-21 08:00:00,train,23.6,23.3,23.3,23.0,0.3,0.1,2.0,0.4,16.6,15.6,11.0,19.8,23.6,1.0,18.0,23.357146757146758,0.7088981999999999,15.6319604
Ranchi,2026-07-21 09:00:00,train,23.7,23.8,23.6,23.2,0.8,0.1,1.8,0.4,15.8,15.7,11.2,21.6,23.8,1.4,19.0,23.601364201364202,0.8298179,15.760805
Ranchi,2026-07-21 10:00:00,train,23.9,25.6,24.1,23.4,0.8,0.6,0.6,0.3,14.3,16.6,13.7,18.7,25.1,0.5,19.7,24.18266878266878,0.6280395999999998,15.4633226
Ranchi,2026-07-21 11:00:00,train,24.2,27.3,25.1,24.4,0.8,1.2,0.6,0.0,13.7,18.1,11.8,13.7,23.7,1.9,16.5,25.05312665312665,0.7387383999999998,14.1203676
Ranchi,2026-07-21 12:00:00,train,24.6,27.0,25.0,25.6,0.4,1.1,0.6,0.0,13.8,19.4,11.0,12.6,24.2,0.9,11.6,25.34761374761375,0.5747108999999999,14.0099248
Ranchi,2026-07-21 13:00:00,train,25.1,26.4,25.0,25.9,0.4,1.4,0.6,0.0,14.5,18.6,11.6,14.8,24.8,0.5,12.4,25.477141977141976,0.6507137999999998,14.670741399999999
Ranchi,2026-07-21 14:00:00,train,25.5,25.8,24.9,25.5,0.4,0.4,0.5,0.1,14.8,14.6,13.0,15.5,24.3,0.6,12.1,25.413360513360512,0.38491639999999994,14.450164000000001
Ranchi,2026-07-21 15:00:00,train,25.8,25.4,24.8,25.2,0.7,0.5,0.0,0.2,14.2,12.4,12.4,16.9,23.9,0.6,12.3,25.36915696915697,0.39692259999999996,13.911647199999999
Ranchi,2026-07-21 16:00:00,train,25.9,24.6,24.6,25.3,0.7,0.9,0.0,0.1,13.7,11.4,11.8,15.8,24.0,1.2,13.0,25.223046323046322,0.4844907999999999,13.1704934
Ranchi,2026-07-21 17:00:00,train,25.8,23.9,24.8,26.2,0.7,0.8,0.0,0.0,12.7,10.1,10.0,15.5,25.5,1.3,14.0,25.267160867160868,0.44538749999999994,12.0471736
Ranchi,2026-07-21 18:00:00,train,25.2,23.7,24.1,24.7,0.0,0.1,0.0,0.1,11.3,9.0,10.3,14.0,24.6,0.0,13.5,24.55138325138325,0.039103299999999994,11.107987399999999
Ranchi,2026-07-21 19:00:00,train,24.4,23.7,23.7,24.1,0.0,0.0,0.0,0.4,9.8,8.3,9.9,10.8,23.8,0.0,12.3,24.039818139818138,0.05507599999999999,9.7139594
Ranchi,2026-07-21 20:00:00,train,23.7,23.7,23.5,24.0,0.0,0.0,0.0,0.9,8.6,8.3,8.5,10.1,23.4,0.0,9.0,23.70811830811831,0.12392099999999999,8.803310199999999
Ranchi,2026-07-21 21:00:00,train,23.5,23.6,23.4,23.6,0.0,0.1,0.0,1.4,8.1,7.6,8.1,9.7,23.2,0.0,9.9,23.513987313987315,0.21810029999999997,8.306807399999999
Ranchi,2026-07-21 22:00:00,train,23.4,23.5,23.2,23.1,0.0,0.3,0.0,3.7,8.3,6.7,8.0,14.4,22.9,0.0,9.4,23.314808614808612,0.5854558999999999,9.0763224
Ranchi,2026-07-21 23:00:00,train,23.3,23.4,23.0,22.0,0.0,0.4,0.3,4.2,8.2,6.2,6.6,18.4,23.1,0.1,9.8,23.003006803006805,0.7583053999999999,9.363606399999998
Ranchi,2026-07-22 00:00:00,train,23.0,23.5,22.8,21.8,0.4,0.1,0.5,0.1,8.0,6.3,6.4,4.7,22.9,0.0,7.6,22.823127623127625,0.30891349999999995,6.6267758
Ranchi,2026-07-22 01:00:00,train,22.7,23.4,22.9,21.6,0.4,0.0,0.3,0.0,8.3,5.1,5.9,5.0,22.7,0.1,7.6,22.676911476911474,0.21736339999999998,6.4262796
Ranchi,2026-07-22 02:00:00,train,22.5,23.5,22.8,21.4,0.4,0.0,0.7,0.0,8.0,4.3,7.5,5.4,22.5,0.2,9.2,22.55894835894836,0.32225699999999996,6.628699000000001
Ranchi,2026-07-22 03:00:00,train,22.5,23.4,22.7,21.4,0.3,0.3,1.1,0.0,7.0,3.3,8.3,2.2,22.4,0.4,10.1,22.515538315538315,0.4684801999999999,5.6495134
Ranchi,2026-07-22 04:00:00,train,22.7,23.3,22.6,21.3,0.3,0.2,0.7,0.0,6.1,3.7,9.3,4.3,22.3,0.4,10.9,22.52899662899663,0.33825229999999995,6.0582024
Ranchi,2026-07-22 05:00:00,train,22.8,23.0,22.6,22.4,0.3,0.1,0.5,0.0,6.1,8.0,8.5,8.3,22.5,0.1,10.2,22.715351515351514,0.26047119999999996,7.4993745999999994
Ranchi,2026-07-22 06:00:00,train,22.8,23.0,22.5,22.3,1.2,0.3,0.1,0.2,7.0,8.5,8.6,9.4,22.9,0.3,11.6,22.672484372484373,0.5458438999999998,8.159645
Ranchi,2026-07-22 07:00:00,train,22.8,23.5,22.6,22.9,1.2,0.7,0.0,0.3,8.2,12.6,9.4,11.5,23.1,0.7,12.9,22.905771205771206,0.6347266999999999,10.0201452
Ranchi,2026-07-22 08:00:00,train,23.0,24.0,23.6,23.2,1.2,0.7,0.0,0.4,9.0,14.4,11.0,12.6,23.0,1.8,10.2,23.375254975254975,0.6484956999999999,11.277323599999999
Ranchi,2026-07-22 09:00:00,train,23.4,23.3,24.4,23.2,0.4,0.6,0.0,0.6,9.3,14.2,11.7,13.0,23.5,0.2,11.1,23.584111784111784,0.3733129999999999,11.5942146
Ranchi,2026-07-22 10:00:00,train,24.1,23.2,24.7,23.2,0.4,1.6,0.0,0.5,9.7,14.2,13.3,11.5,24.7,0.2,12.1,23.901824301824302,0.612887,11.843884599999999
Ranchi,2026-07-22 11:00:00,train,24.6,23.0,24.3,23.3,0.4,1.3,0.0,0.4,10.8,14.6,12.3,11.2,25.0,0.1,12.0,23.974678674678678,0.5231150999999999,12.014944
Ranchi,2026-07-22 12:00:00,train,25.1,23.0,24.0,23.4,0.2,0.4,0.3,0.3,13.1,14.9,11.3,12.2,26.1,0.0,14.1,24.11025651025651,0.29066099999999995,12.846473600000001
Ranchi,2026-07-22 13:00:00,train,25.4,24.1,23.9,23.7,0.2,0.6,0.4,0.2,15.7,21.2,10.7,13.3,25.5,0.1,15.3,24.468377368377368,0.35378399999999993,15.116039400000002
Ranchi,2026-07-22 14:00:00,train,25.5,24.5,24.1,24.4,0.2,0.7,0.2,0.2,17.6,23.9,11.1,14.8,25.8,0.1,16.6,24.763037363037363,0.32667149999999995,16.730654200000004
Ranchi,2026-07-22 15:00:00,train,25.1,24.2,24.1,24.3,0.1,0.1,0.4,0.4,17.5,22.9,14.1,17.3,26.0,0.1,19.1,24.535048835048837,0.21997719999999996,17.7138788
Ranchi,2026-07-22 16:00:00,train,24.4,23.8,23.4,23.8,0.1,0.1,0.5,0.2,16.4,23.0,13.8,19.1,25.9,0.0,20.2,23.93053013053013,0.21866259999999998,17.6117232
Ranchi,2026-07-22 17:00:00,train,23.8,23.5,23.7,24.0,0.1,0.0,1.0,0.1,15.7,21.5,17.3,19.8,23.8,0.0,13.2,23.755504155504156,0.31067629999999996,18.055667200000002
Ranchi,2026-07-22 18:00:00,train,23.3,22.8,23.2,23.3,0.4,0.1,0.0,0.0,16.7,20.3,16.2,19.8,23.1,1.1,15.8,23.17933627933628,0.1640275,17.900571199999998
Ranchi,2026-07-22 19:00:00,train,22.9,22.6,23.0,23.1,0.4,0.0,0.0,0.0,18.4,19.7,15.1,15.5,22.8,0.2,18.1,22.903697403697404,0.1386932,17.2905406
Ranchi,2026-07-22 20:00:00,train,22.7,22.8,22.9,22.9,0.4,0.0,0.0,0.1,19.8,19.4,15.1,15.1,22.7,0.2,19.2,22.805047705047706,0.1524622,17.6552672
Ranchi,2026-07-22 21:00:00,train,22.6,23.0,23.0,23.0,0.1,0.0,0.0,0.1,19.7,21.4,15.9,17.3,22.5,0.1,16.4,22.848722248722247,0.048442299999999994,18.6442118
Ranchi,2026-07-22 22:00:00,train,22.6,22.8,22.9,22.9,0.1,0.0,0.0,0.1,18.7,19.7,17.3,16.9,22.4,0.0,15.9,22.76722826722827,0.048442299999999994,18.210337199999998
Ranchi,2026-07-22 23:00:00,train,22.6,22.5,22.8,22.3,0.1,0.2,0.3,3.7,17.7,18.0,15.5,10.1,22.7,0.0,18.2,22.572568272568276,0.6734650999999999,15.755560199999998
Ranchi,2026-07-23 00:00:00,train,22.5,22.5,22.8,22.4,0.1,0.1,0.2,2.4,17.3,21.7,13.6,10.4,22.4,0.0,18.7,22.553519353519352,0.4429103999999999,15.948676800000001
Ranchi,2026-07-23 01:00:00,train,22.3,22.3,22.7,22.7,0.1,0.1,0.3,0.2,16.9,17.5,12.4,12.2,22.2,0.0,17.5,22.47146857146857,0.16621579999999997,15.006689999999999
Ranchi,2026-07-23 02:00:00,train,22.2,22.5,22.7,22.7,0.1,0.0,0.1,0.1,16.4,17.3,11.7,12.6,22.1,0.0,15.9,22.472275972275973,0.0746657,14.691132199999998
Ranchi,2026-07-23 03:00:00,train,22.3,22.2,22.7,22.6,0.0,0.3,0.0,0.1,15.6,19.5,12.5,13.0,22.2,0.0,15.5,22.433384633384634,0.08977189999999997,15.1230094
Ranchi,2026-07-23 04:00:00,train,22.4,22.3,22.6,22.5,0.0,0.1,0.0,0.2,14.3,17.4,12.1,12.2,22.2,0.0,14.7,22.447650347650345,0.05287229999999999,13.9796006
Ranchi,2026-07-23 05:00:00,train,22.6,22.2,22.6,22.6,0.0,0.0,0.0,0.2,14.1,16.3,12.0,14.4,22.5,0.0,13.4,22.522746322746322,0.027537999999999997,14.084172400000002
Ranchi,2026-07-23 06:00:00,train,22.7,22.1,22.6,22.6,0.5,0.1,0.0,0.1,14.8,16.3,12.3,16.9,22.6,0.8,11.4,22.541252341252342,0.2124698,14.8903554
Ranchi,2026-07-23 07:00:00,train,22.9,22.1,22.8,23.0,0.5,0.1,0.0,0.0,16.3,15.3,14.0,20.2,23.0,1.0,15.6,22.74016654016654,0.19870079999999998,16.2808324
Ranchi,2026-07-23 08:00:00,train,23.3,22.2,23.1,23.9,0.5,0.0,0.0,0.0,17.4,13.6,15.1,21.2,23.2,1.6,16.7,23.151982251982254,0.17336649999999998,16.7957736
Ranchi,2026-07-23 09:00:00,train,24.3,22.4,23.3,24.5,0.1,0.1,0.0,0.0,18.2,14.3,16.0,20.2,24.2,0.5,16.2,23.72961982961983,0.060007599999999994,17.253911000000002
Ranchi,2026-07-23 10:00:00,train,25.5,22.5,23.6,24.7,0.1,0.1,0.1,0.0,18.8,17.6,16.9,19.1,25.6,0.1,17.2,24.312597412597412,0.08623099999999999,18.146452
Ranchi,2026-07-23 11:00:00,train,26.4,22.9,23.1,25.0,0.1,0.1,0.0,0.0,19.1,20.6,16.6,19.4,26.3,0.1,18.0,24.66605446605447,0.060007599999999994,18.8440282
Ranchi,2026-07-23 12:00:00,train,27.0,23.9,23.4,25.5,0.3,0.0,0.0,0.0,19.2,24.5,15.9,19.4,27.2,0.0,18.3,25.25224775224775,0.10401989999999998,19.495305000000002
Ranchi,2026-07-23 13:00:00,train,27.2,25.8,23.3,25.6,0.3,0.0,0.0,0.0,19.4,25.7,14.7,19.4,27.6,0.0,17.4,25.68951548951549,0.10401989999999998,19.5134886
Ranchi,2026-07-23 14:00:00,train,27.3,26.3,23.3,25.5,0.3,0.0,0.4,0.0,19.6,28.8,15.8,19.8,28.0,0.1,16.4,25.805131505131506,0.20891349999999997,20.5600472
Ranchi,2026-07-23 15:00:00,train,27.0,25.2,23.2,25.4,0.3,0.0,0.2,0.0,19.1,29.6,17.2,20.2,26.9,0.2,18.2,25.436358436358436,0.1564667,20.9646878
Ranchi,2026-07-23 16:00:00,train,26.6,24.1,23.3,25.0,0.3,0.1,0.1,0.1,18.1,23.5,18.3,20.2,26.7,0.2,15.4,25.021647621647624,0.16934659999999999,19.644614400000002
Ranchi,2026-07-23 17:00:00,train,26.0,23.5,23.8,24.9,0.3,0.0,0.0,0.1,17.7,23.8,15.1,19.4,25.8,0.4,16.7,24.78056308056308,0.11778889999999999,18.6182802
Ranchi,2026-07-23 18:00:00,train,25.1,22.6,23.6,24.0,0.0,0.0,0.0,0.0,17.1,22.2,14.8,22.0,25.1,0.0,13.8,24.04923944923945,0.0,18.5059122
Ranchi,2026-07-23 19:00:00,train,24.2,22.1,23.3,23.5,0.0,0.0,0.0,0.0,16.6,21.2,14.3,21.2,24.2,0.0,16.3,23.446154946154945,0.0,17.847152
Ranchi,2026-07-23 20:00:00,train,23.5,22.2,23.2,23.0,0.0,0.0,0.0,0.0,16.6,22.1,14.5,22.7,23.5,0.0,15.8,23.08278308278308,0.0,18.366973
Ranchi,2026-07-23 21:00:00,train,23.4,22.4,23.1,22.7,0.0,0.0,0.0,0.0,16.4,21.2,14.3,22.0,23.3,0.0,15.2,23.0031823031823,0.0,17.9293164
Ranchi,2026-07-23 22:00:00,train,23.6,22.5,23.0,22.6,0.0,0.0,0.0,0.0,16.9,21.3,13.0,19.1,23.0,0.0,14.9,23.055267455267458,0.0,17.250208399999998
Ranchi,2026-07-23 23:00:00,train,23.6,22.6,22.9,22.5,0.0,0.0,0.0,0.0,16.8,21.6,13.1,17.6,23.4,0.0,15.0,23.03171373171373,0.0,17.011018800000002
Ranchi,2026-07-24 00:00:00,train,23.3,22.7,22.9,22.4,0.0,0.0,0.0,0.0,16.3,22.4,12.1,16.6,23.1,0.0,15.0,22.918798318798316,0.0,16.5541562
Ranchi,2026-07-24 01:00:00,train,22.9,22.7,22.8,22.3,0.0,0.0,0.0,0.0,15.8,21.6,12.1,18.0,22.8,0.0,14.8,22.724653424653425,0.0,16.482462400000003
Ranchi,2026-07-24 02:00:00,train,22.6,22.6,22.7,22.5,0.0,0.1,0.0,0.0,15.1,19.5,11.3,19.4,22.3,0.0,14.9,22.605326105326107,0.025334299999999994,15.878929200000002
Ranchi,2026-07-24 03:00:00,train,22.3,22.6,22.6,22.6,0.0,0.0,0.0,0.0,14.7,17.4,10.3,18.0,22.1,0.0,15.2,22.48654168654169,0.0,14.7949582
Ranchi,2026-07-24 04:00:00,train,22.1,22.7,22.6,22.6,0.0,0.0,0.0,0.0,14.0,17.7,8.7,16.9,21.9,0.0,13.5,22.43021623021623,0.0,13.998023
Ranchi,2026-07-24 05:00:00,train,22.3,22.6,22.7,23.1,0.0,0.0,0.0,0.0,13.6,14.0,8.0,15.8,22.1,0.0,13.0,22.604490904490905,0.0,12.7224656
Ranchi,2026-07-24 06:00:00,train,23.5,23.1,22.8,23.2,0.0,0.0,0.0,0.0,13.7,13.7,6.9,14.8,23.0,0.0,11.0,23.1977583977584,0.0,12.2339212
